sampling,period,time
53891.5,1360.5934,2006.4285
53892.5,1360.5417,2006.4312
53893.5,1360.5001,2006.4339
53894.5,1360.5087,2006.4367
53895.5,1360.5313,2006.4394
53896.5,1360.5568,2006.4422
53897.5,1360.57,2006.4449
53898.5,1360.5811,2006.4476
53899.5,1360.5918,2006.4504
53900.5,1360.5835,2006.4531
53901.5,1360.5749,2006.4559
53902.5,1360.5701,2006.4586
53903.5,1360.5828,2006.4613
53904.5,1360.6032,2006.4641
53905.5,1360.6234,2006.4668
53906.5,1360.6404,2006.4695
53907.5,1360.6578,2006.4723
53908.5,1360.6648,2006.475
53909.5,1360.6719,2006.4778
53910.5,1360.6772,2006.4805
53911.5,1360.6591,2006.4832
53912.5,1360.6382,2006.486
53913.5,1360.6173,2006.4887
53914.5,1360.5665,2006.4914
53915.5,1360.5153,2006.4942
53916.5,1360.4646,2006.4969
53917.5,1360.4403,2006.4997
53918.5,1360.4261,2006.5024
53919.5,1360.4108,2006.5051
53920.5,1360.459,2006.5079
53921.5,1360.5065,2006.5106
53922.5,1360.5396,2006.5133
53923.5,1360.5648,2006.5161
53924.5,1360.5896,2006.5188
53925.5,1360.5795,2006.5216
53926.5,1360.569,2006.5243
53927.5,1360.5618,2006.527
53928.5,1360.5571,2006.5298
53929.5,1360.5547,2006.5325
53930.5,1360.5518,2006.5352
53931.5,1360.5495,2006.538
53932.5,1360.5467,2006.5407
53933.5,1360.5498,2006.5435
53934.5,1360.5655,2006.5462
53935.5,1360.5859,2006.5489
53936.5,1360.606,2006.5517
53937.5,1360.6164,2006.5544
53938.5,1360.6268,2006.5572
53939.5,1360.6353,2006.5599
53940.5,1360.6437,2006.5626
53941.5,1360.6535,2006.5654
53942.5,1360.6632,2006.5681
53943.5,1360.6753,2006.5708
53944.5,1360.6874,2006.5736
53945.5,1360.6921,2006.5763
53946.5,1360.6968,2006.5791
53947.5,1360.697,2006.5818
53948.5,1360.6646,2006.5845
53949.5,1360.6258,2006.5873
53950.5,1360.5879,2006.59
53951.5,1360.5594,2006.5927
53952.5,1360.5378,2006.5955
53953.5,1360.5156,2006.5982
53954.5,1360.4759,2006.601
53955.5,1360.4359,2006.6037
53956.5,1360.3405,2006.6064
53957.5,1360.2437,2006.6092
53958.5,1360.1461,2006.6119
53959.5,1360.1124,2006.6146
53960.5,1360.1038,2006.6174
53961.5,1360.0921,2006.6201
53962.5,1360.2014,2006.6229
53963.5,1360.3084,2006.6256
53964.5,1360.4259,2006.6283
53965.5,1360.498,2006.6311
53966.5,1360.554,2006.6338
53967.5,1360.6094,2006.6366
53968.5,1360.5677,2006.6393
53969.5,1360.526,2006.642
53970.5,1360.4991,2006.6448
53971.5,1360.4716,2006.6475
53972.5,1360.4577,2006.6502
53973.5,1360.4859,2006.653
53974.5,1360.5268,2006.6557
53975.5,1360.5672,2006.6585
53976.5,1360.5784,2006.6612
53977.5,1360.5839,2006.6639
53978.5,1360.5891,2006.6667
53979.5,1360.6039,2006.6694
53980.5,1360.6186,2006.6721
53981.5,1360.6401,2006.6749
53982.5,1360.6481,2006.6776
53983.5,1360.6517,2006.6804
53984.5,1360.6554,2006.6831
53985.5,1360.6351,2006.6858
53986.5,1360.6153,2006.6886
53987.5,1360.6271,2006.6913
53988.5,1360.6391,2006.694
53989.5,1360.6567,2006.6968
53990.5,1360.6625,2006.6995
53991.5,1360.6665,2006.7023
53992.5,1360.6708,2006.705
53993.5,1360.6709,2006.7077
53994.5,1360.6712,2006.7105
53995.5,1360.6708,2006.7132
53996.5,1360.6574,2006.7159
53997.5,1360.6444,2006.7187
53998.5,1360.6317,2006.7214
53999.5,1360.6198,2006.7242
54000.5,1360.6079,2006.7269
54001.5,1360.5979,2006.7296
54002.5,1360.5777,2006.7324
54003.5,1360.557,2006.7351
54004.5,1360.5548,2006.7379
54005.5,1360.5523,2006.7406
54006.5,1360.5594,2006.7433
54007.5,1360.5829,2006.7461
54008.5,1360.6119,2006.7488
54009.5,1360.6407,2006.7515
54010.5,1360.6622,2006.7543
54011.5,1360.6839,2006.757
54012.5,1360.7044,2006.7598
54013.5,1360.7036,2006.7625
54014.5,1360.6995,2006.7652
54015.5,1360.6956,2006.768
54016.5,1360.6789,2006.7707
54017.5,1360.6626,2006.7734
54018.5,1360.6464,2006.7762
54019.5,1360.6302,2006.7789
54020.5,1360.6152,2006.7817
54021.5,1360.5958,2006.7844
54022.5,1360.5781,2006.7871
54023.5,1360.5601,2006.7899
54024.5,1360.5469,2006.7926
54025.5,1360.5331,2006.7953
54026.5,1360.5224,2006.7981
54027.5,1360.5161,2006.8008
54028.5,1360.5108,2006.8036
54029.5,1360.5047,2006.8063
54030.5,1360.5081,2006.809
54031.5,1360.5109,2006.8118
54032.5,1360.5128,2006.8145
54033.5,1360.5077,2006.8172
54034.5,1360.5022,2006.82
54035.5,1360.4941,2006.8227
54036.5,1360.4851,2006.8255
54037.5,1360.4736,2006.8282
54038.5,1360.4496,2006.8309
54039.5,1360.423,2006.8337
54040.5,1360.3952,2006.8364
54041.5,1360.4214,2006.8392
54042.5,1360.4467,2006.8419
54043.5,1360.4803,2006.8446
54044.5,1360.4886,2006.8474
54045.5,1360.4899,2006.8501
54046.5,1360.4903,2006.8528
54047.5,1360.3795,2006.8556
54048.5,1360.2682,2006.8583
54049.5,1360.167,2006.8611
54050.5,1360.0638,2006.8638
54051.5,1359.9832,2006.8665
54052.5,1360.0167,2006.8693
54053.5,1360.0816,2006.872
54054.5,1360.1431,2006.8747
54055.5,1360.2555,2006.8775
54056.5,1360.3653,2006.8802
54057.5,1360.4688,2006.883
54058.5,1360.4866,2006.8857
54059.5,1360.5031,2006.8884
54060.5,1360.5115,2006.8912
54061.5,1360.5093,2006.8939
54062.5,1360.5098,2006.8966
54063.5,1360.5094,2006.8994
54064.5,1360.4992,2006.9021
54065.5,1360.4887,2006.9049
54066.5,1360.4549,2006.9076
54067.5,1360.4201,2006.9103
54068.5,1360.3922,2006.9131
54069.5,1360.406,2006.9158
54070.5,1360.4344,2006.9185
54071.5,1360.4616,2006.9213
54072.5,1360.4706,2006.924
54073.5,1360.4783,2006.9268
54074.5,1360.4665,2006.9295
54075.5,1360.3685,2006.9322
54076.5,1360.2529,2006.935
54077.5,1360.1358,2006.9377
54078.5,1360.1096,2006.9405
54079.5,1360.0815,2006.9432
54080.5,1360.0842,2006.9459
54081.5,1360.1805,2006.9487
54082.5,1360.2951,2006.9514
54083.5,1360.3561,2006.9541
54084.5,1360.4059,2006.9569
54085.5,1360.4438,2006.9596
54086.5,1360.4496,2006.9624
54087.5,1360.454,2006.9651
54088.5,1360.4574,2006.9678
54089.5,1360.484,2006.9706
54090.5,1360.5097,2006.9733
54091.5,1360.5398,2006.976
54092.5,1360.5557,2006.9788
54093.5,1360.5678,2006.9815
54094.5,1360.5795,2006.9843
54095.5,1360.5829,2006.987
54096.5,1360.5863,2006.9897
54097.5,1360.5806,2006.9925
54098.5,1360.5744,2006.9952
54099.5,1360.5653,2006.9979
54100.5,1360.5057,2007.0007
54101.5,1360.4338,2007.0034
54102.5,1360.3611,2007.0062
54103.5,1360.3113,2007.0089
54104.5,1360.26,2007.0116
54105.5,1360.2282,2007.0144
54106.5,1360.2645,2007.0171
54107.5,1360.3165,2007.0198
54108.5,1360.3666,2007.0226
54109.5,1360.4191,2007.0253
54110.5,1360.4701,2007.0281
54111.5,1360.5181,2007.0308
54112.5,1360.5363,2007.0335
54113.5,1360.5547,2007.0363
54114.5,1360.5532,2007.039
54115.5,1360.5516,2007.0418
54116.5,1360.5387,2007.0445
54117.5,1360.5296,2007.0472
54118.5,1360.5323,2007.05
54119.5,1360.5343,2007.0527
54120.5,1360.5345,2007.0554
54121.5,1360.5342,2007.0582
54122.5,1360.5365,2007.0609
54123.5,1360.5301,2007.0637
54124.5,1360.5219,2007.0664
54125.5,1360.513,2007.0691
54126.5,1360.478,2007.0719
54127.5,1360.4424,2007.0746
54128.5,1360.3809,2007.0773
54129.5,1360.318,2007.0801
54130.5,1360.2582,2007.0828
54131.5,1360.258,2007.0856
54132.5,1360.2774,2007.0883
54133.5,1360.2945,2007.091
54134.5,1360.352,2007.0938
54135.5,1360.4077,2007.0965
54136.5,1360.4585,2007.0992
54137.5,1360.4789,2007.102
54138.5,1360.4928,2007.1047
54139.5,1360.5058,2007.1075
54140.5,1360.5107,2007.1102
54141.5,1360.5158,2007.1129
54142.5,1360.5199,2007.1157
54143.5,1360.5309,2007.1184
54144.5,1360.5412,2007.1211
54145.5,1360.5516,2007.1239
54146.5,1360.5612,2007.1266
54147.5,1360.5691,2007.1294
54148.5,1360.5638,2007.1321
54149.5,1360.5564,2007.1348
54150.5,1360.5481,2007.1376
54151.5,1360.5541,2007.1403
54152.5,1360.5594,2007.1431
54153.5,1360.5665,2007.1458
54154.5,1360.5597,2007.1485
54155.5,1360.5497,2007.1513
54156.5,1360.539,2007.154
54157.5,1360.5314,2007.1567
54158.5,1360.5229,2007.1595
54159.5,1360.5187,2007.1622
54160.5,1360.5273,2007.165
54161.5,1360.5403,2007.1677
54162.5,1360.5406,2007.1704
54163.5,1360.539,2007.1732
54164.5,1360.537,2007.1759
54165.5,1360.5117,2007.1786
54166.5,1360.4866,2007.1814
54167.5,1360.4608,2007.1841
54168.5,1360.4548,2007.1869
54169.5,1360.4477,2007.1896
54170.5,1360.4444,2007.1923
54171.5,1360.4424,2007.1951
54172.5,1360.442,2007.1978
54173.5,1360.4402,2007.2005
54174.5,1360.4471,2007.2033
54175.5,1360.453,2007.206
54176.5,1360.4676,2007.2088
54177.5,1360.481,2007.2115
54178.5,1360.496,2007.2142
54179.5,1360.5094,2007.217
54180.5,1360.5244,2007.2197
54181.5,1360.5386,2007.2225
54182.5,1360.5459,2007.2252
54183.5,1360.5523,2007.2279
54184.5,1360.5603,2007.2307
54185.5,1360.5653,2007.2334
54186.5,1360.5712,2007.2361
54187.5,1360.5768,2007.2389
54188.5,1360.5646,2007.2416
54189.5,1360.552,2007.2444
54190.5,1360.5372,2007.2471
54191.5,1360.518,2007.2498
54192.5,1360.5019,2007.2526
54193.5,1360.4922,2007.2553
54194.5,1360.4818,2007.258
54195.5,1360.4751,2007.2608
54196.5,1360.4648,2007.2635
54197.5,1360.4559,2007.2663
54198.5,1360.4462,2007.269
54199.5,1360.4407,2007.2717
54200.5,1360.4343,2007.2745
54201.5,1360.4333,2007.2772
54202.5,1360.4404,2007.2799
54203.5,1360.4503,2007.2827
54204.5,1360.459,2007.2854
54205.5,1360.4609,2007.2882
54206.5,1360.462,2007.2909
54207.5,1360.4667,2007.2936
54208.5,1360.4703,2007.2964
54209.5,1360.4746,2007.2991
54210.5,1360.478,2007.3018
54211.5,1360.4828,2007.3046
54212.5,1360.4866,2007.3073
54213.5,1360.4723,2007.3101
54214.5,1360.4569,2007.3128
54215.5,1360.4341,2007.3155
54216.5,1360.3708,2007.3183
54217.5,1360.2999,2007.321
54218.5,1360.2275,2007.3238
54219.5,1360.2165,2007.3265
54220.5,1360.222,2007.3292
54221.5,1360.2251,2007.332
54222.5,1360.2922,2007.3347
54223.5,1360.3574,2007.3374
54224.5,1360.3909,2007.3402
54225.5,1360.4225,2007.3429
54226.5,1360.442,2007.3457
54227.5,1360.4341,2007.3484
54228.5,1360.4241,2007.3511
54229.5,1360.4127,2007.3539
54230.5,1360.4169,2007.3566
54231.5,1360.4197,2007.3593
54232.5,1360.4234,2007.3621
54233.5,1360.4118,2007.3648
54234.5,1360.3958,2007.3676
54235.5,1360.3785,2007.3703
54236.5,1360.382,2007.373
54237.5,1360.3842,2007.3758
54238.5,1360.3979,2007.3785
54239.5,1360.4394,2007.3812
54240.5,1360.4872,2007.384
54241.5,1360.5176,2007.3867
54242.5,1360.5439,2007.3895
54243.5,1360.5696,2007.3922
54244.5,1360.5531,2007.3949
54245.5,1360.5358,2007.3977
54246.5,1360.5201,2007.4004
54247.5,1360.5241,2007.4031
54248.5,1360.5272,2007.4059
54249.5,1360.531,2007.4086
54250.5,1360.5178,2007.4114
54251.5,1360.5031,2007.4141
54252.5,1360.4876,2007.4168
54253.5,1360.4595,2007.4196
54254.5,1360.4309,2007.4223
54255.5,1360.452,2007.4251
54256.5,1360.4721,2007.4278
54257.5,1360.5021,2007.4305
54258.5,1360.5369,2007.4333
54259.5,1360.5723,2007.436
54260.5,1360.6072,2007.4387
54261.5,1360.5839,2007.4415
54262.5,1360.5601,2007.4442
54263.5,1360.53,2007.447
54264.5,1360.5048,2007.4497
54265.5,1360.4864,2007.4524
54266.5,1360.4671,2007.4552
54267.5,1360.4596,2007.4579
54268.5,1360.4513,2007.4606
54269.5,1360.4449,2007.4634
54270.5,1360.4339,2007.4661
54271.5,1360.4245,2007.4689
54272.5,1360.4161,2007.4716
54273.5,1360.4093,2007.4743
54274.5,1360.4048,2007.4771
54275.5,1360.4085,2007.4798
54276.5,1360.4163,2007.4825
54277.5,1360.4228,2007.4853
54278.5,1360.4313,2007.488
54279.5,1360.4387,2007.4908
54280.5,1360.4456,2007.4935
54281.5,1360.4619,2007.4962
54282.5,1360.4841,2007.499
54283.5,1360.5053,2007.5017
54284.5,1360.5181,2007.5044
54285.5,1360.53,2007.5072
54286.5,1360.534,2007.5099
54287.5,1360.4852,2007.5127
54288.5,1360.4231,2007.5154
54289.5,1360.3544,2007.5181
54290.5,1360.2863,2007.5209
54291.5,1360.2162,2007.5236
54292.5,1360.2476,2007.5264
54293.5,1360.2771,2007.5291
54294.5,1360.318,2007.5318
54295.5,1360.3638,2007.5346
54296.5,1360.4087,2007.5373
54297.5,1360.452,2007.54
54298.5,1360.4509,2007.5428
54299.5,1360.4484,2007.5455
54300.5,1360.4407,2007.5483
54301.5,1360.4391,2007.551
54302.5,1360.4363,2007.5537
54303.5,1360.4603,2007.5565
54304.5,1360.4832,2007.5592
54305.5,1360.5094,2007.5619
54306.5,1360.5261,2007.5647
54307.5,1360.5406,2007.5674
54308.5,1360.5543,2007.5702
54309.5,1360.5532,2007.5729
54310.5,1360.5514,2007.5756
54311.5,1360.5492,2007.5784
54312.5,1360.5446,2007.5811
54313.5,1360.5416,2007.5838
54314.5,1360.5382,2007.5866
54315.5,1360.5222,2007.5893
54316.5,1360.5055,2007.5921
54317.5,1360.4897,2007.5948
54318.5,1360.4775,2007.5975
54319.5,1360.4694,2007.6003
54320.5,1360.473,2007.603
54321.5,1360.4821,2007.6057
54322.5,1360.4901,2007.6085
54323.5,1360.4924,2007.6112
54324.5,1360.4937,2007.614
54325.5,1360.4925,2007.6167
54326.5,1360.4842,2007.6194
54327.5,1360.4753,2007.6222
54328.5,1360.47,2007.6249
54329.5,1360.4786,2007.6277
54330.5,1360.4915,2007.6304
54331.5,1360.5033,2007.6331
54332.5,1360.5176,2007.6359
54333.5,1360.5312,2007.6386
54334.5,1360.528,2007.6413
54335.5,1360.524,2007.6441
54336.5,1360.5193,2007.6468
54337.5,1360.5159,2007.6496
54338.5,1360.5155,2007.6523
54339.5,1360.5141,2007.655
54340.5,1360.514,2007.6578
54341.5,1360.513,2007.6605
54342.5,1360.5093,2007.6632
54343.5,1360.4885,2007.666
54344.5,1360.4642,2007.6687
54345.5,1360.4389,2007.6715
54346.5,1360.4322,2007.6742
54347.5,1360.4242,2007.6769
54348.5,1360.4175,2007.6797
54349.5,1360.4042,2007.6824
54350.5,1360.3924,2007.6851
54351.5,1360.3941,2007.6879
54352.5,1360.4004,2007.6906
54353.5,1360.4051,2007.6934
54354.5,1360.4116,2007.6961
54355.5,1360.4171,2007.6988
54356.5,1360.4211,2007.7016
54357.5,1360.4318,2007.7043
54358.5,1360.4411,2007.707
54359.5,1360.4528,2007.7098
54360.5,1360.4611,2007.7125
54361.5,1360.4687,2007.7153
54362.5,1360.4751,2007.718
54363.5,1360.48,2007.7207
54364.5,1360.4838,2007.7235
54365.5,1360.4875,2007.7262
54366.5,1360.4852,2007.729
54367.5,1360.4828,2007.7317
54368.5,1360.4715,2007.7344
54369.5,1360.4595,2007.7372
54370.5,1360.4464,2007.7399
54371.5,1360.4323,2007.7426
54372.5,1360.4168,2007.7454
54373.5,1360.4036,2007.7481
54374.5,1360.395,2007.7509
54375.5,1360.3892,2007.7536
54376.5,1360.3819,2007.7563
54377.5,1360.3921,2007.7591
54378.5,1360.401,2007.7618
54379.5,1360.4134,2007.7645
54380.5,1360.4222,2007.7673
54381.5,1360.4315,2007.77
54382.5,1360.4394,2007.7728
54383.5,1360.4462,2007.7755
54384.5,1360.4534,2007.7782
54385.5,1360.4572,2007.781
54386.5,1360.4622,2007.7837
54387.5,1360.4664,2007.7864
54388.5,1360.471,2007.7892
54389.5,1360.4749,2007.7919
54390.5,1360.4794,2007.7947
54391.5,1360.4817,2007.7974
54392.5,1360.4858,2007.8001
54393.5,1360.4891,2007.8029
54394.5,1360.4784,2007.8056
54395.5,1360.4669,2007.8084
54396.5,1360.4555,2007.8111
54397.5,1360.4391,2007.8138
54398.5,1360.4251,2007.8166
54399.5,1360.4132,2007.8193
54400.5,1360.4041,2007.822
54401.5,1360.3939,2007.8248
54402.5,1360.3927,2007.8275
54403.5,1360.3904,2007.8303
54404.5,1360.3911,2007.833
54405.5,1360.3888,2007.8357
54406.5,1360.3874,2007.8385
54407.5,1360.3847,2007.8412
54408.5,1360.3902,2007.8439
54409.5,1360.3976,2007.8467
54410.5,1360.4036,2007.8494
54411.5,1360.4154,2007.8522
54412.5,1360.4261,2007.8549
54413.5,1360.4361,2007.8576
54414.5,1360.4449,2007.8604
54415.5,1360.4544,2007.8631
54416.5,1360.4532,2007.8658
54417.5,1360.4511,2007.8686
54418.5,1360.448,2007.8713
54419.5,1360.4458,2007.8741
54420.5,1360.4425,2007.8768
54421.5,1360.4416,2007.8795
54422.5,1360.4443,2007.8823
54423.5,1360.4483,2007.885
54424.5,1360.4512,2007.8877
54425.5,1360.4442,2007.8905
54426.5,1360.4361,2007.8932
54427.5,1360.4316,2007.896
54428.5,1360.4349,2007.8987
54429.5,1360.44,2007.9014
54430.5,1360.4382,2007.9042
54431.5,1360.4368,2007.9069
54432.5,1360.4343,2007.9097
54433.5,1360.4399,2007.9124
54434.5,1360.4444,2007.9151
54435.5,1360.4513,2007.9179
54436.5,1360.4649,2007.9206
54437.5,1360.4775,2007.9233
54438.5,1360.4913,2007.9261
54439.5,1360.4787,2007.9288
54440.5,1360.4607,2007.9316
54441.5,1360.4418,2007.9343
54442.5,1360.3938,2007.937
54443.5,1360.3444,2007.9398
54444.5,1360.3037,2007.9425
54445.5,1360.3372,2007.9452
54446.5,1360.395,2007.948
54447.5,1360.4519,2007.9507
54448.5,1360.508,2007.9535
54449.5,1360.5633,2007.9562
54450.5,1360.5306,2007.9589
54451.5,1360.4971,2007.9617
54452.5,1360.4655,2007.9644
54453.5,1360.4456,2007.9671
54454.5,1360.43,2007.9699
54455.5,1360.4133,2007.9726
54456.5,1360.4133,2007.9754
54457.5,1360.412,2007.9781
54458.5,1360.4145,2007.9808
54459.5,1360.4134,2007.9836
54460.5,1360.4125,2007.9863
54461.5,1360.419,2007.989
54462.5,1360.4271,2007.9918
54463.5,1360.4407,2007.9945
54464.5,1360.484,2007.9973
54465.5,1360.5362,2008
54466.5,1360.5875,2008.0027
54467.5,1360.6111,2008.0055
54468.5,1360.6342,2008.0082
54469.5,1360.6502,2008.011
54470.5,1360.644,2008.0137
54471.5,1360.6352,2008.0164
54472.5,1360.6261,2008.0192
54473.5,1360.6144,2008.0219
54474.5,1360.6023,2008.0246
54475.5,1360.5874,2008.0274
54476.5,1360.5465,2008.0301
54477.5,1360.5017,2008.0329
54478.5,1360.4713,2008.0356
54479.5,1360.4475,2008.0383
54480.5,1360.4226,2008.0411
54481.5,1360.4176,2008.0438
54482.5,1360.4112,2008.0465
54483.5,1360.4057,2008.0493
54484.5,1360.405,2008.052
54485.5,1360.407,2008.0548
54486.5,1360.4075,2008.0575
54487.5,1360.4144,2008.0602
54488.5,1360.4199,2008.063
54489.5,1360.4257,2008.0657
54490.5,1360.4418,2008.0684
54491.5,1360.4567,2008.0712
54492.5,1360.4788,2008.0739
54493.5,1360.4996,2008.0767
54494.5,1360.5185,2008.0794
54495.5,1360.5277,2008.0821
54496.5,1360.5352,2008.0849
54497.5,1360.542,2008.0876
54498.5,1360.5419,2008.0903
54499.5,1360.5409,2008.0931
54500.5,1360.5398,2008.0958
54501.5,1360.5271,2008.0986
54502.5,1360.5134,2008.1013
54503.5,1360.4988,2008.104
54504.5,1360.4793,2008.1068
54505.5,1360.4587,2008.1095
54506.5,1360.4396,2008.1123
54507.5,1360.423,2008.115
54508.5,1360.4088,2008.1177
54509.5,1360.4,2008.1205
54510.5,1360.3931,2008.1232
54511.5,1360.3847,2008.1259
54512.5,1360.3973,2008.1287
54513.5,1360.4085,2008.1314
54514.5,1360.421,2008.1342
54515.5,1360.429,2008.1369
54516.5,1360.437,2008.1396
54517.5,1360.4456,2008.1424
54518.5,1360.4612,2008.1451
54519.5,1360.4796,2008.1478
54520.5,1360.4966,2008.1506
54521.5,1360.4959,2008.1533
54522.5,1360.494,2008.1561
54523.5,1360.4895,2008.1588
54524.5,1360.4803,2008.1615
54525.5,1360.4727,2008.1643
54526.5,1360.4709,2008.167
54527.5,1360.4708,2008.1697
54528.5,1360.4696,2008.1725
54529.5,1360.4538,2008.1752
54530.5,1360.4366,2008.178
54531.5,1360.4174,2008.1807
54532.5,1360.4064,2008.1834
54533.5,1360.3989,2008.1862
54534.5,1360.3899,2008.1889
54535.5,1360.3903,2008.1916
54536.5,1360.3891,2008.1944
54537.5,1360.3898,2008.1971
54538.5,1360.3856,2008.1999
54539.5,1360.3824,2008.2026
54540.5,1360.3792,2008.2053
54541.5,1360.3768,2008.2081
54542.5,1360.3731,2008.2108
54543.5,1360.374,2008.2136
54544.5,1360.3785,2008.2163
54545.5,1360.3816,2008.219
54546.5,1360.3638,2008.2218
54547.5,1360.3443,2008.2245
54548.5,1360.3142,2008.2272
54549.5,1360.2866,2008.23
54550.5,1360.2659,2008.2327
54551.5,1360.2432,2008.2355
54552.5,1360.3001,2008.2382
54553.5,1360.3555,2008.2409
54554.5,1360.4153,2008.2437
54555.5,1360.4531,2008.2464
54556.5,1360.4829,2008.2491
54557.5,1360.4754,2008.2519
54558.5,1360.4592,2008.2546
54559.5,1360.4421,2008.2574
54560.5,1360.4239,2008.2601
54561.5,1360.4046,2008.2628
54562.5,1360.3892,2008.2656
54563.5,1360.3836,2008.2683
54564.5,1360.381,2008.271
54565.5,1360.3767,2008.2738
54566.5,1360.3751,2008.2765
54567.5,1360.3719,2008.2793
54568.5,1360.3707,2008.282
54569.5,1360.376,2008.2847
54570.5,1360.3825,2008.2875
54571.5,1360.3911,2008.2902
54572.5,1360.4104,2008.293
54573.5,1360.4328,2008.2957
54574.5,1360.4535,2008.2984
54575.5,1360.4752,2008.3012
54576.5,1360.4958,2008.3039
54577.5,1360.5053,2008.3066
54578.5,1360.5139,2008.3094
54579.5,1360.5188,2008.3121
54580.5,1360.507,2008.3149
54581.5,1360.4932,2008.3176
54582.5,1360.4786,2008.3203
54583.5,1360.457,2008.3231
54584.5,1360.4346,2008.3258
54585.5,1360.4123,2008.3285
54586.5,1360.387,2008.3313
54587.5,1360.3638,2008.334
54588.5,1360.3496,2008.3368
54589.5,1360.3413,2008.3395
54590.5,1360.3316,2008.3422
54591.5,1360.3358,2008.345
54592.5,1360.3385,2008.3477
54593.5,1360.3461,2008.3504
54594.5,1360.3632,2008.3532
54595.5,1360.3833,2008.3559
54596.5,1360.4022,2008.3587
54597.5,1360.4253,2008.3614
54598.5,1360.4499,2008.3641
54599.5,1360.4736,2008.3669
54600.5,1360.4912,2008.3696
54601.5,1360.5081,2008.3723
54602.5,1360.5225,2008.3751
54603.5,1360.5273,2008.3778
54604.5,1360.5336,2008.3806
54605.5,1360.527,2008.3833
54606.5,1360.5185,2008.386
54607.5,1360.5094,2008.3888
54608.5,1360.4871,2008.3915
54609.5,1360.464,2008.3943
54610.5,1360.4411,2008.397
54611.5,1360.4196,2008.3997
54612.5,1360.4009,2008.4025
54613.5,1360.3808,2008.4052
54614.5,1360.3664,2008.4079
54615.5,1360.3505,2008.4107
54616.5,1360.3364,2008.4134
54617.5,1360.3315,2008.4162
54618.5,1360.3313,2008.4189
54619.5,1360.3304,2008.4216
54620.5,1360.3299,2008.4244
54621.5,1360.3274,2008.4271
54622.5,1360.3281,2008.4298
54623.5,1360.3268,2008.4326
54624.5,1360.3262,2008.4353
54625.5,1360.3409,2008.4381
54626.5,1360.3539,2008.4408
54627.5,1360.3703,2008.4435
54628.5,1360.3884,2008.4463
54629.5,1360.4067,2008.449
54630.5,1360.4234,2008.4517
54631.5,1360.4294,2008.4545
54632.5,1360.434,2008.4572
54633.5,1360.4369,2008.46
54634.5,1360.4291,2008.4627
54635.5,1360.4206,2008.4654
54636.5,1360.4108,2008.4682
54637.5,1360.402,2008.4709
54638.5,1360.3918,2008.4736
54639.5,1360.3769,2008.4764
54640.5,1360.3603,2008.4791
54641.5,1360.3451,2008.4819
54642.5,1360.3355,2008.4846
54643.5,1360.3288,2008.4873
54644.5,1360.3204,2008.4901
54645.5,1360.3249,2008.4928
54646.5,1360.3277,2008.4956
54647.5,1360.3329,2008.4983
54648.5,1360.3372,2008.501
54649.5,1360.3405,2008.5038
54650.5,1360.3461,2008.5065
54651.5,1360.3539,2008.5092
54652.5,1360.3632,2008.512
54653.5,1360.3656,2008.5147
54654.5,1360.3674,2008.5175
54655.5,1360.3675,2008.5202
54656.5,1360.371,2008.5229
54657.5,1360.373,2008.5257
54658.5,1360.3763,2008.5284
54659.5,1360.378,2008.5311
54660.5,1360.3799,2008.5339
54661.5,1360.3801,2008.5366
54662.5,1360.3783,2008.5394
54663.5,1360.3748,2008.5421
54664.5,1360.3725,2008.5448
54665.5,1360.3695,2008.5476
54666.5,1360.3671,2008.5503
54667.5,1360.3595,2008.553
54668.5,1360.3516,2008.5558
54669.5,1360.342,2008.5585
54670.5,1360.3314,2008.5613
54671.5,1360.3191,2008.564
54672.5,1360.3099,2008.5667
54673.5,1360.31,2008.5695
54674.5,1360.3136,2008.5722
54675.5,1360.3152,2008.5749
54676.5,1360.323,2008.5777
54677.5,1360.3311,2008.5804
54678.5,1360.3374,2008.5832
54679.5,1360.3502,2008.5859
